make -C bluesim --no-print-directory run
LD_PRELOAD=libSegFault.so SEGFAULT_USE_ALTSTACK=1 SEGFAULT_OUTPUT_NAME=bin/bsimexe-segv-output.txt  ./bin/ubuntu.exe ; retcode=$?; exit $retcode
Start testbench:
XsimTop starting
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       1913 ----------------------------------------------------
pc:000006ec inst:(00c50533) expanded: add r10 = r10 r12

Cycle       1914 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       1915 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       1916 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       1917 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       1918 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       1919 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       1920 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       1921 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       1922 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       1923 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       1924 ----------------------------------------------------
pc:000006ec inst:(00c50533) expanded: add r10 = r10 r12

Cycle       1925 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       1926 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       1927 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       1928 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       1929 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       1930 ----------------------------------------------------
pc:000006ec inst:(00c50533) expanded: add r10 = r10 r12

Cycle       1931 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       1932 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       1933 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       1934 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       1935 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       1936 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       1937 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       1938 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       1939 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       1940 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       1941 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       1942 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       1943 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       1944 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       1945 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       1946 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       1947 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       1948 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       1949 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       1950 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       1951 ----------------------------------------------------
pc:000006ec inst:(00c50533) expanded: add r10 = r10 r12

Cycle       1952 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       1953 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       1954 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       1955 ----------------------------------------------------
pc:000006fc inst:(00008067) expanded: jalr r 0 [r 1 0x0]

Cycle       1956 ----------------------------------------------------
pc:0000076c inst:(00a92023) expanded: sw [r18 0x0] = r10

Cycle       1957 ----------------------------------------------------
pc:00000770 inst:(00490913) expanded: addi r18 = r18 0x4

Cycle       1958 ----------------------------------------------------
pc:00000774 inst:(ff3412e3) expanded: bne r 8 r19 0xffffffe4

Cycle       1959 ----------------------------------------------------
pc:00000758 inst:(0004a583) expanded: lw r11 = [r 9 0x0]

Cycle       1960 ----------------------------------------------------
pc:0000075c inst:(00042503) expanded: lw r10 = [r 8 0x0]

Cycle       1961 ----------------------------------------------------
pc:00000760 inst:(00440413) expanded: addi r 8 = r 8 0x4

Cycle       1962 ----------------------------------------------------
pc:00000764 inst:(00448493) expanded: addi r 9 = r 9 0x4

Cycle       1963 ----------------------------------------------------
pc:00000768 inst:(f75ff0ef) expanded: jal r 1 0xffffff74

Cycle       1964 ----------------------------------------------------
pc:000006dc inst:(00050613) expanded: addi r12 = r10 0x0

Cycle       1965 ----------------------------------------------------
pc:000006e0 inst:(00000513) expanded: addi r10 = r 0 0x0

Cycle       1966 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       1967 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       1968 ----------------------------------------------------
pc:000006ec inst:(00c50533) expanded: add r10 = r10 r12

Cycle       1969 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       1970 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       1971 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       1972 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       1973 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       1974 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       1975 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       1976 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       1977 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       1978 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       1979 ----------------------------------------------------
pc:000006ec inst:(00c50533) expanded: add r10 = r10 r12

Cycle       1980 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       1981 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       1982 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       1983 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       1984 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       1985 ----------------------------------------------------
pc:000006ec inst:(00c50533) expanded: add r10 = r10 r12

Cycle       1986 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       1987 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       1988 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       1989 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       1990 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       1991 ----------------------------------------------------
pc:000006ec inst:(00c50533) expanded: add r10 = r10 r12

Cycle       1992 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       1993 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       1994 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       1995 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       1996 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       1997 ----------------------------------------------------
pc:000006ec inst:(00c50533) expanded: add r10 = r10 r12

Cycle       1998 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       1999 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       2000 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       2001 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       2002 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       2003 ----------------------------------------------------
pc:000006ec inst:(00c50533) expanded: add r10 = r10 r12

Cycle       2004 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       2005 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       2006 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       2007 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       2008 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8
